m_pre,m_rec,auc_pr
0.5825,0.544392523364486,0.5502026985065114
0.5810473815461347,0.544392523364486,0.5502026985065114
0.5796019900497512,0.544392523364486,0.5502026985065114
0.5781637717121588,0.544392523364486,0.5502026985065114
0.5767326732673267,0.544392523364486,0.5502026985065114
0.5753086419753086,0.544392523364486,0.5502026985065114
0.5738916256157636,0.544392523364486,0.5502026985065114
0.5724815724815725,0.544392523364486,0.5502026985065114
0.571078431372549,0.544392523364486,0.5502026985065114
0.5696821515892421,0.544392523364486,0.5502026985065114
0.5682926829268292,0.544392523364486,0.5502026985065114
0.5669099756690997,0.544392523364486,0.5502026985065114
0.5655339805825242,0.544392523364486,0.5502026985065114
0.5641646489104116,0.544392523364486,0.5502026985065114
0.5652173913043478,0.5467289719626168,0.5502026985065114
0.563855421686747,0.5467289719626168,0.5502026985065114
0.5625,0.5467289719626168,0.5502026985065114
0.5635491606714629,0.5490654205607477,0.5502026985065114
0.562200956937799,0.5490654205607477,0.5502026985065114
0.5608591885441527,0.5490654205607477,0.5502026985065114
0.5595238095238095,0.5490654205607477,0.5502026985065114
0.5605700712589073,0.5514018691588785,0.5502026985065114
0.5592417061611374,0.5514018691588785,0.5502026985065114
0.5602836879432624,0.5537383177570093,0.5502026985065114
0.5589622641509434,0.5537383177570093,0.5502026985065114
0.5576470588235294,0.5537383177570093,0.5502026985065114
0.5563380281690141,0.5537383177570093,0.5502026985065114
0.5550351288056206,0.5537383177570093,0.5502026985065114
0.5537383177570093,0.5537383177570093,0.5502026985065114
0.5547785547785548,0.5560747663551402,0.5502026985065114
0.5534883720930233,0.5560747663551402,0.5502026985065114
0.5522041763341067,0.5560747663551402,0.5502026985065114
0.5532407407407407,0.5584112149532711,0.5502026985065114
0.5519630484988453,0.5584112149532711,0.5502026985065114
0.5506912442396313,0.5584112149532711,0.5502026985065114
0.5494252873563218,0.5584112149532711,0.5502026985065114
0.5481651376146789,0.5584112149532711,0.5502026985065114
0.5491990846681922,0.5607476635514018,0.5502026985065114
0.547945205479452,0.5607476635514018,0.5502026985065114
0.5466970387243736,0.5607476635514018,0.5502026985065114
0.5454545454545454,0.5607476635514018,0.5502026985065114
0.54421768707483,0.5607476635514018,0.5502026985065114
0.5429864253393665,0.5607476635514018,0.5502026985065114
0.5417607223476298,0.5607476635514018,0.5502026985065114
0.5405405405405406,0.5607476635514018,0.5502026985065114
0.5393258426966292,0.5607476635514018,0.5502026985065114
0.5381165919282511,0.5607476635514018,0.5502026985065114
0.5369127516778524,0.5607476635514018,0.5502026985065114
0.5379464285714286,0.5630841121495327,0.5502026985065114
0.5367483296213809,0.5630841121495327,0.5502026985065114
0.5377777777777778,0.5654205607476636,0.5502026985065114
0.5365853658536586,0.5654205607476636,0.5502026985065114
0.5353982300884956,0.5654205607476636,0.5502026985065114
0.5342163355408388,0.5654205607476636,0.5502026985065114
0.5330396475770925,0.5654205607476636,0.5502026985065114
0.5318681318681319,0.5654205607476636,0.5502026985065114
0.5307017543859649,0.5654205607476636,0.5502026985065114
0.5295404814004376,0.5654205607476636,0.5502026985065114
0.5283842794759825,0.5654205607476636,0.5502026985065114
0.5272331154684096,0.5654205607476636,0.5502026985065114
0.5260869565217391,0.5654205607476636,0.5502026985065114
0.527114967462039,0.5677570093457944,0.5502026985065114
0.525974025974026,0.5677570093457944,0.5502026985065114
0.5269978401727862,0.5700934579439252,0.5502026985065114
0.5258620689655172,0.5700934579439252,0.5502026985065114
0.524731182795699,0.5700934579439252,0.5502026985065114
0.5257510729613734,0.572429906542056,0.5502026985065114
0.5246252676659529,0.572429906542056,0.5502026985065114
0.5235042735042735,0.572429906542056,0.5502026985065114
0.5223880597014925,0.572429906542056,0.5502026985065114
0.5234042553191489,0.5747663551401869,0.5502026985065114
0.5222929936305732,0.5747663551401869,0.5502026985065114
0.5211864406779662,0.5747663551401869,0.5502026985065114
0.5200845665961945,0.5747663551401869,0.5502026985065114
0.5210970464135021,0.5771028037383178,0.5502026985065114
0.52,0.5771028037383178,0.5502026985065114
0.5189075630252101,0.5771028037383178,0.5502026985065114
0.5178197064989518,0.5771028037383178,0.5502026985065114
0.5188284518828452,0.5794392523364486,0.5502026985065114
0.5177453027139874,0.5794392523364486,0.5502026985065114
0.5166666666666667,0.5794392523364486,0.5502026985065114
0.5176715176715176,0.5817757009345794,0.5502026985065114
0.516597510373444,0.5817757009345794,0.5502026985065114
0.515527950310559,0.5817757009345794,0.5502026985065114
0.5144628099173554,0.5817757009345794,0.5502026985065114
0.5154639175257731,0.5841121495327103,0.5502026985065114
0.51440329218107,0.5841121495327103,0.5502026985065114
0.5133470225872689,0.5841121495327103,0.5502026985065114
0.5122950819672131,0.5841121495327103,0.5502026985065114
0.5112474437627812,0.5841121495327103,0.5502026985065114
0.5102040816326531,0.5841121495327103,0.5502026985065114
0.5091649694501018,0.5841121495327103,0.5502026985065114
0.508130081300813,0.5841121495327103,0.5502026985065114
0.5070993914807302,0.5841121495327103,0.5502026985065114
0.5060728744939271,0.5841121495327103,0.5502026985065114
0.5050505050505051,0.5841121495327103,0.5502026985065114
0.5040322580645161,0.5841121495327103,0.5502026985065114
0.5030181086519114,0.5841121495327103,0.5502026985065114
0.5040160642570282,0.5864485981308412,0.5502026985065114
0.503006012024048,0.5864485981308412,0.5502026985065114
0.502,0.5864485981308412,0.5502026985065114
0.500998003992016,0.5864485981308412,0.5502026985065114
0.5,0.5864485981308412,0.5502026985065114
0.4990059642147117,0.5864485981308412,0.5502026985065114
0.498015873015873,0.5864485981308412,0.5502026985065114
0.497029702970297,0.5864485981308412,0.5502026985065114
0.49604743083003955,0.5864485981308412,0.5502026985065114
0.49506903353057197,0.5864485981308412,0.5502026985065114
0.4940944881889764,0.5864485981308412,0.5502026985065114
0.4931237721021611,0.5864485981308412,0.5502026985065114
0.492156862745098,0.5864485981308412,0.5502026985065114
0.4911937377690802,0.5864485981308412,0.5502026985065114
0.4921875,0.5887850467289719,0.5502026985065114
0.49317738791423,0.5911214953271028,0.5502026985065114
0.49221789883268485,0.5911214953271028,0.5502026985065114
0.4912621359223301,0.5911214953271028,0.5502026985065114
0.4903100775193798,0.5911214953271028,0.5502026985065114
0.4912959381044487,0.5934579439252337,0.5502026985065114
0.49034749034749037,0.5934579439252337,0.5502026985065114
0.48940269749518306,0.5934579439252337,0.5502026985065114
0.49038461538461536,0.5957943925233645,0.5502026985065114
0.491362763915547,0.5981308411214953,0.5502026985065114
0.4904214559386973,0.5981308411214953,0.5502026985065114
0.4894837476099426,0.5981308411214953,0.5502026985065114
0.48854961832061067,0.5981308411214953,0.5502026985065114
0.4895238095238095,0.6004672897196262,0.5502026985065114
0.48859315589353614,0.6004672897196262,0.5502026985065114
0.4876660341555977,0.6004672897196262,0.5502026985065114
